order_id,customer_id,product_name,category,quantity,unit_price,discount_pct,order_amount,order_date,delivery_date,order_status,shipping_city,shipping_country
ORD100617,CUST00444,LG 4K Monitor,Monitors,1,449,0.08,413.08,2024-08-07,2024-08-10,Delivered,Delhi,India
ORD100618,CUST00424,Sony A7 IV Camera,Cameras,5,2499,0.09,11370.45,2022-08-15,2022-08-20,Shipped,Surat,India
ORD100619,CUST00015,Sony WH-1000XM5,Audio,2,349,0.13,607.26,2024-08-27,2024-09-09,Returned,Bengaluru,India
ORD100620,CUST00660,Garmin Fenix 7,Wearables,4,699,0.1,2516.4,2023-04-05,2023-04-13,Shipped,Melbourne,Australia
ORD100621,CUST00277,,Audio,4,349,0.29,991.16,2022-11-25,2022-12-03,Shipped,London,UK
ORD100622,CUST00661,iPad Pro 12.9,Tablets,1,1099,0.23,846.23,2024-09-22,2024-09-29,Shipped,Dubai,UAE
ORD100623,CUST00739,Fitbit Charge 6,Wearables,2,149,0.03,289.06,2024-01-30,2024-02-08,Processing,Melbourne,Australia
ORD100624,CUST00529,ThinkPad X1,Laptops,3,1199,0.26,2661.78,2023-09-28,2023-10-10,Cancelled,Mumbai,India
ORD100625,CUST00110,Dell XPS 13,Laptops,5,999,0.29,3546.45,2023-05-10,2023-05-15,Processing,Ahmedabad,India
ORD100626,CUST00543,Apple Watch Ultra,Wearables,5,799,0.17,3315.85,2023-01-10,2023-01-21,Cancelled,Birmingham,UK
ORD100627,CUST00336,Laptop Pro 15,Laptops,0,1299,0.29,-1844.58,2025-02-08,2025-02-15,Returned,New York,USA
ORD100628,CUST00112,Laptop Pro 15,Laptops,4,1299,0.06,4884.24,2023-09-20,2023-10-02,Cancelled,Jaipur,India
ORD100629,CUST00412,Sony WH-1000XM5,Audio,5,349,0.06,1640.3,2025-05-17,2025-05-27,Returned,Los Angeles,USA
ORD100630,CUST_GHOST_6,ThinkPad X1,Laptops,4,1199,0.14,4124.56,2023-05-17,2023-05-12,Delivered,New York,USA
ORD100631,CUST00546,Mechanical Keyboard,Accessories,4,149,0.23,458.92,2023-11-14,2023-11-22,Shipped,Houston,USA
ORD100632,CUST00106,Apple Watch Ultra,Wearables,1,799,0.21,631.21,2025-03-03,2025-03-06,Shipped,Houston,USA
ORD100633,CUST00548,MacBook Air M3,Laptops,2,1099,0.14,1890.28,2022-05-29,2022-05-31,Returned,London,UK
ORD100634,CUST00224,iPad Pro 12.9,Tablets,2,1099,0.22,1714.44,2024-01-30,2024-02-01,Delivered,Jaipur,India
ORD100635,CUST00288,Laptop Pro 15,Laptops,5,1299,0.12,5715.6,2025-04-20,2025-04-28,Shipped,Bengaluru,India
ORD100636,CUST00096,Logitech MX Keys,Accessories,2,89,0.18,145.96,2023-05-28,2023-06-10,Returned,Dubai,UAE
ORD100637,CUST00284,Pixel 8 Pro,Phones,1,699,0.14,601.14,2025-01-13,2025-01-16,Delivered,Manchester,UK
ORD100638,CUST00103,iPhone 15 Pro,Phones,4,999,0.27,-2917.08,2030-01-01,2022-07-10,Returned,Ahmedabad,India
ORD100639,CUST00714,Garmin Fenix 7,Wearables,3,699,0.0,2097.0,2023-12-16,2023-12-22,Cancelled,Dubai,UAE
ORD100640,CUST00643,Samsung Galaxy S24,Phones,1,799,1.8,623.22,2025-03-16,2025-03-17,Processing,Kolkata,India
ORD100641,CUST00047,Samsung Galaxy S24,Phones,2,799,0.07,1486.14,2023-01-03,2023-01-07,Shipped,Kolkata,India
ORD100642,CUST00678,iPad Pro 12.9,Tablets,3,1099,0.14,2835.42,2024-07-09,2024-07-13,Returned,Hyderabad,India
ORD100643,CUST00742,MacBook Air M3,Laptops,1,1099,0.22,857.22,2023-02-23,2023-03-01,Processing,Sydney,Australia
ORD100644,CUST00854,,Monitors,2,449,0.21,709.42,2022-11-22,2022-11-30,Cancelled,Mumbai,India
ORD100645,CUST_GHOST_5,Samsung Galaxy S24,Phones,3,799,0.01,2373.03,2024-05-10,2024-05-12,Delivered,Osaka,Japan
ORD100646,CUST00426,Samsung Galaxy S24,Phones,0,799,0.02,1566.04,2022-08-11,2022-08-18,Shipped,Melbourne,Australia
ORD100647,CUST00731,Samsung Galaxy S24,Phones,3,799,0.21,1893.63,2025-02-10,2025-02-21,Returned,Abu Dhabi,UAE
ORD100648,CUST00162,Garmin Fenix 7,Wearables,3,699,0.27,1530.81,2025-05-02,2025-05-11,Returned,Kolkata,India
ORD100649,CUST00857,Sony A7 IV Camera,Cameras,4,2499,0.05,-9496.2,2024-06-30,2024-07-05,Processing,Jaipur,India
ORD100650,CUST00818,DJI Mini 4 Pro,Drones,2,759,0.28,1092.96,2022-02-11,2022-02-15,Cancelled,Surat,India
ORD100651,CUST00094,Dell UltraSharp 27,Monitors,5,399,0.14,1715.7,2025-04-05,2025-04-07,Shipped,Delhi,India
ORD100652,CUST00116,Pixel 8 Pro,Phones,5,699,0.28,2516.4,2025-02-21,2025-03-01,Cancelled,Toronto,Canada
ORD100653,CUST00185,Garmin Fenix 7,Wearables,2,699,0.02,1370.04,2025-01-08,2025-01-12,Shipped,Ahmedabad,India
ORD100654,CUST00557,MacBook Air M3,Laptops,5,1099,0.26,4066.3,2022-06-01,2022-06-05,Returned,Dubai,UAE
ORD100655,CUST00096,Dell XPS 13,Laptops,3,999,0.16,2517.48,2023-06-16,2023-06-21,Processing,Dubai,UAE
ORD100656,CUST00503,iPad Pro 12.9,Tablets,2,1099,0.01,2176.02,2023-02-25,2023-02-28,Shipped,Melbourne,Australia
ORD100657,CUST00453,Dell XPS 13,Laptops,5,999,0.04,4795.2,2022-05-27,2022-06-03,Returned,Bengaluru,India
ORD100658,CUST00283,Logitech MX Keys,Accessories,4,89,0.05,338.2,2023-11-23,2023-11-24,Delivered,Osaka,Japan
ORD100659,CUST00708,Laptop Pro 15,Laptops,1,1299,0.23,1000.23,2022-02-19,2022-03-05,Delivered,Bengaluru,India
ORD100660,CUST_GHOST_18,Logitech MX Keys,Accessories,2,89,0.23,-137.06,2022-06-16,2022-06-18,Shipped,Manchester,UK
ORD100661,CUST00552,ThinkPad X1,Laptops,4,1199,0.24,3644.96,2024-01-31,2024-02-01,Returned,Mumbai,India
ORD100662,CUST00689,iPad Pro 12.9,Tablets,3,1099,0.09,3000.27,2022-08-24,2022-09-06,Returned,Toronto,Canada
ORD100663,CUST00088,AirPods Pro 2,Audio,3,249,0.08,687.24,2025-01-22,2025-02-05,Shipped,Singapore,Singapore
ORD100664,CUST00503,Garmin Fenix 7,Wearables,5,699,0.14,3005.7,2024-12-05,2024-12-18,Delivered,Hyderabad,India
ORD100665,CUST00808,Samsung Galaxy S24,Phones,0,799,0.15,2037.45,2022-03-28,2022-03-23,Cancelled,Manchester,UK
ORD100666,CUST00027,MacBook Air M3,Laptops,5,1099,0.13,4780.65,2022-04-01,2022-04-11,Delivered,Mumbai,India
ORD100667,CUST00652,,Audio,2,349,0.11,621.22,2030-01-01,2023-12-03,Processing,Tokyo,Japan
ORD100668,CUST00415,Fitbit Charge 6,Wearables,3,149,0.16,375.48,2024-02-13,2024-02-23,Delivered,Ahmedabad,India
ORD100669,CUST00524,LG 4K Monitor,Monitors,2,449,0.24,682.48,2023-04-12,2023-04-18,Processing,Sydney,Australia
ORD100670,CUST00175,MacBook Air M3,Laptops,3,1099,0.09,3000.27,2025-03-27,2025-04-03,Delivered,Dubai,UAE
ORD100671,CUST00213,MacBook Air M3,Laptops,4,1099,0.02,-4308.08,2023-05-08,2023-05-15,Returned,Singapore,Singapore
ORD100672,CUST00806,Apple Watch Ultra,Wearables,4,799,0.19,2588.76,2022-02-04,2022-02-17,Returned,Osaka,Japan
ORD100673,CUST00063,Fitbit Charge 6,Wearables,2,149,0.04,286.08,2023-07-03,2023-07-16,Delivered,Chennai,India
ORD100674,CUST00128,Dell UltraSharp 27,Monitors,3,399,0.25,897.75,2025-02-12,2025-02-21,Delivered,Jaipur,India
ORD100675,CUST_GHOST_15,Sony WH-1000XM5,Audio,2,349,0.16,586.32,2024-10-17,2024-10-21,Returned,Kolkata,India
ORD100676,CUST00066,Dell UltraSharp 27,Monitors,2,399,0.16,670.32,2024-03-29,2024-04-03,Shipped,Hyderabad,India
ORD100677,CUST00634,Dell XPS 13,Laptops,2,999,0.21,1578.42,2023-08-28,2023-09-09,Shipped,Birmingham,UK
ORD100678,CUST00163,Garmin Fenix 7,Wearables,3,699,0.12,1845.36,2022-02-12,2022-02-16,Cancelled,Osaka,Japan
ORD100679,CUST00866,iPad Pro 12.9,Tablets,3,1099,0.22,2571.66,2024-12-18,2024-12-25,Shipped,Chennai,India
ORD100680,CUST00895,AirPods Pro 2,Audio,3,249,1.8,732.06,2022-03-25,2022-04-08,Cancelled,Surat,India
ORD100681,CUST00769,Dell UltraSharp 27,Monitors,2,399,0.11,710.22,2024-02-05,2024-02-18,Processing,Delhi,India
ORD100682,CUST00739,Samsung Galaxy S24,Phones,4,799,0.24,-2428.96,2024-01-26,2024-02-01,Returned,Sydney,Australia
ORD100683,CUST00887,Samsung Galaxy S24,Phones,3,799,0.06,2253.18,2022-02-17,2022-02-28,Delivered,Manchester,UK
ORD100684,CUST00287,Dell UltraSharp 27,Monitors,0,399,0.12,1053.36,2023-08-19,2023-08-28,Returned,Birmingham,UK
ORD100685,CUST00749,Fitbit Charge 6,Wearables,1,149,0.23,114.73,2022-08-12,2022-08-18,Shipped,Dubai,UAE
ORD100686,CUST00283,Fitbit Charge 6,Wearables,5,149,0.05,707.75,2023-11-11,2023-11-23,Shipped,London,UK
ORD100687,CUST00349,DJI Mini 4 Pro,Drones,1,759,0.2,607.2,2022-03-18,2022-03-23,Delivered,Surat,India
ORD100688,CUST00214,Pixel 8 Pro,Phones,2,699,0.27,1020.54,2023-12-29,2024-01-02,Returned,Jaipur,India
ORD100689,CUST00126,Garmin Fenix 7,Wearables,3,699,0.27,1530.81,2024-03-19,2024-03-31,Shipped,Hyderabad,India
ORD100690,CUST_GHOST_19,,Laptops,1,1199,0.03,1163.03,2024-07-20,2024-07-29,Cancelled,Tokyo,Japan
ORD100691,CUST00204,ThinkPad X1,Laptops,5,1199,0.01,5935.05,2023-05-09,2023-05-19,Delivered,Toronto,Canada
ORD100692,CUST00415,iPhone 15 Pro,Phones,4,999,0.07,3716.28,2023-10-24,2023-10-28,Delivered,Houston,USA
ORD100693,CUST00769,MacBook Air M3,Laptops,1,1099,0.29,-780.29,2025-06-07,2025-06-20,Returned,Manchester,UK
ORD100694,CUST00513,Logitech MX Keys,Accessories,4,89,0.03,345.32,2024-04-13,2024-04-26,Returned,Tokyo,Japan
ORD100695,CUST00190,Fitbit Charge 6,Wearables,1,149,0.0,149.0,2023-03-04,2023-03-18,Delivered,Mumbai,India
ORD100696,CUST00425,Garmin Fenix 7,Wearables,1,699,0.1,629.1,2030-01-01,2022-08-27,Shipped,Singapore,Singapore
ORD100697,CUST00387,Fitbit Charge 6,Wearables,1,149,0.07,138.57,2023-11-15,2023-11-23,Cancelled,Jaipur,India
ORD100698,CUST00743,AirPods Pro 2,Audio,5,249,0.04,1195.2,2024-04-30,2024-05-01,Returned,Sydney,Australia
ORD100699,CUST00812,iPhone 15 Pro,Phones,4,999,0.11,3556.44,2023-12-10,2023-12-13,Delivered,Bengaluru,India
ORD100700,CUST00127,AirPods Pro 2,Audio,5,249,0.02,1220.1,2024-12-13,2024-12-08,Returned,Surat,India
ORD100701,CUST00237,ThinkPad X1,Laptops,5,1199,0.09,5455.45,2024-03-24,2024-04-02,Cancelled,New York,USA
ORD100702,CUST00418,Laptop Pro 15,Laptops,5,1299,0.04,6235.2,2023-02-03,2023-02-06,Shipped,Kolkata,India
ORD100703,CUST00076,DJI Mini 4 Pro,Drones,0,759,0.15,3225.75,2023-05-07,2023-05-15,Processing,New York,USA
ORD100704,CUST00262,Logitech MX Keys,Accessories,4,89,0.02,-348.88,2022-03-16,2022-03-28,Processing,Hyderabad,India
ORD100705,CUST_GHOST_1,Fitbit Charge 6,Wearables,5,149,0.12,655.6,2024-01-22,2024-02-02,Delivered,Osaka,Japan
ORD100706,CUST00405,Logitech MX Keys,Accessories,2,89,0.15,151.3,2024-05-27,2024-06-03,Delivered,Birmingham,UK
ORD100707,CUST00437,ThinkPad X1,Laptops,1,1199,0.22,935.22,2022-02-06,2022-02-07,Shipped,Delhi,India
ORD100708,CUST00408,Fitbit Charge 6,Wearables,2,149,0.11,265.22,2025-05-29,2025-05-31,Delivered,Chicago,USA
ORD100709,CUST00764,iPad Pro 12.9,Tablets,4,1099,0.02,4308.08,2023-03-12,2023-03-14,Shipped,Osaka,Japan
ORD100710,CUST00365,iPhone 15 Pro,Phones,3,999,0.27,2187.81,2022-04-17,2022-05-01,Cancelled,Birmingham,UK
ORD100711,CUST00112,Apple Watch Ultra,Wearables,2,799,0.13,1390.26,2024-09-21,2024-10-02,Cancelled,Houston,USA
ORD100712,CUST00538,Apple Watch Ultra,Wearables,2,799,0.19,1294.38,2023-06-25,2023-06-30,Delivered,Chennai,India
ORD100713,CUST00006,,Phones,3,699,0.27,1530.81,2024-12-16,2024-12-24,Shipped,New York,USA
ORD100714,CUST00684,AirPods Pro 2,Audio,2,249,0.14,428.28,2025-01-31,2025-02-12,Returned,Hyderabad,India
ORD100715,CUST00661,LG 4K Monitor,Monitors,1,449,0.06,-422.06,2024-02-06,2024-02-16,Delivered,Delhi,India
ORD100716,CUST00711,ThinkPad X1,Laptops,3,1199,0.14,3093.42,2022-02-06,2022-02-16,Delivered,Birmingham,UK
ORD100717,CUST00067,Mechanical Keyboard,Accessories,5,149,0.17,618.35,2023-08-16,2023-08-21,Returned,Pune,India
ORD100718,CUST00597,Laptop Pro 15,Laptops,4,1299,0.3,3637.2,2022-12-06,2022-12-13,Returned,Melbourne,Australia
ORD100719,CUST00431,Garmin Fenix 7,Wearables,5,699,0.28,2516.4,2025-03-18,2025-03-31,Cancelled,Osaka,Japan
ORD100720,CUST_GHOST_19,AirPods Pro 2,Audio,5,249,1.8,1008.45,2024-07-23,2024-07-25,Returned,Surat,India
ORD100721,CUST00594,iPad Pro 12.9,Tablets,5,1099,0.24,4176.2,2024-02-26,2024-03-08,Returned,Ahmedabad,India
ORD100722,CUST00302,iPad Pro 12.9,Tablets,0,1099,0.17,2736.51,2022-02-13,2022-02-26,Returned,Surat,India
ORD100723,CUST00878,Garmin Fenix 7,Wearables,5,699,0.24,2656.2,2023-02-03,2023-02-06,Shipped,Chennai,India
ORD100724,CUST00145,Samsung Galaxy S24,Phones,2,799,0.09,1454.18,2024-05-30,2024-06-06,Returned,Dubai,UAE
ORD100725,CUST00024,MacBook Air M3,Laptops,4,1099,0.19,3560.76,2030-01-01,2025-02-24,Shipped,Chicago,USA
ORD100726,CUST00032,ThinkPad X1,Laptops,4,1199,0.23,-3692.92,2024-06-24,2024-06-27,Shipped,Surat,India
ORD100727,CUST00226,Apple Watch Ultra,Wearables,2,799,0.16,1342.32,2023-10-30,2023-11-10,Returned,Los Angeles,USA
ORD100728,CUST00575,Pixel 8 Pro,Phones,5,699,0.04,3355.2,2022-02-05,2022-02-19,Processing,Mumbai,India
ORD100729,CUST00121,Mechanical Keyboard,Accessories,4,149,0.27,435.08,2022-10-19,2022-10-31,Returned,Singapore,Singapore
ORD100730,CUST00824,LG 4K Monitor,Monitors,3,449,0.01,1333.53,2022-10-29,2022-11-05,Returned,Osaka,Japan
ORD100731,CUST00445,Mechanical Keyboard,Accessories,5,149,0.2,596.0,2023-06-29,2023-07-01,Returned,Chicago,USA
ORD100732,CUST00646,Garmin Fenix 7,Wearables,4,699,0.1,2516.4,2022-05-30,2022-06-13,Shipped,Mumbai,India
ORD100733,CUST00101,Apple Watch Ultra,Wearables,4,799,0.24,2428.96,2022-10-26,2022-11-08,Shipped,Birmingham,UK
ORD100734,CUST00769,Logitech MX Keys,Accessories,5,89,0.1,400.5,2022-09-04,2022-09-09,Shipped,Osaka,Japan
ORD100735,CUST_GHOST_7,Sony WH-1000XM5,Audio,4,349,0.16,1172.64,2025-04-18,2025-04-13,Processing,Birmingham,UK
ORD100736,CUST00853,,Audio,1,349,0.26,258.26,2022-12-03,2022-12-11,Shipped,Mumbai,India
ORD100737,CUST00401,Laptop Pro 15,Laptops,5,1299,0.13,-5650.65,2024-03-08,2024-03-10,Delivered,Chennai,India
ORD100738,CUST00084,Dell UltraSharp 27,Monitors,5,399,0.06,1875.3,2023-01-31,2023-02-14,Returned,New York,USA
ORD100739,CUST00385,Laptop Pro 15,Laptops,1,1299,0.28,935.28,2024-12-16,2024-12-17,Returned,Toronto,Canada
ORD100740,CUST00622,Sony WH-1000XM5,Audio,1,349,0.09,317.59,2022-05-30,2022-06-13,Processing,Delhi,India
ORD100741,CUST00884,Sony A7 IV Camera,Cameras,0,2499,0.23,7696.92,2024-12-04,2024-12-08,Returned,London,UK
ORD100742,CUST00378,LG 4K Monitor,Monitors,2,449,0.02,880.04,2023-03-28,2023-04-08,Processing,Jaipur,India
ORD100743,CUST00614,Laptop Pro 15,Laptops,4,1299,0.13,4520.52,2023-07-31,2023-08-07,Shipped,Delhi,India
ORD100744,CUST00782,Sony A7 IV Camera,Cameras,2,2499,0.22,3898.44,2024-04-23,2024-05-04,Shipped,Singapore,Singapore
ORD100745,CUST00818,iPad Pro 12.9,Tablets,3,1099,0.01,3264.03,2022-07-08,2022-07-20,Cancelled,Tokyo,Japan
ORD100746,CUST00165,Canon EOS R6,Cameras,4,2499,0.28,7197.12,2025-03-03,2025-03-15,Returned,Bengaluru,India
ORD100747,CUST00537,Sony WH-1000XM5,Audio,1,349,0.12,307.12,2024-12-28,2025-01-02,Delivered,Kolkata,India
ORD100748,CUST00092,iPhone 15 Pro,Phones,2,999,0.14,-1718.28,2022-09-29,2022-10-05,Processing,Melbourne,Australia
ORD100749,CUST00411,Samsung Galaxy S24,Phones,2,799,0.1,1438.2,2022-08-11,2022-08-19,Returned,Bengaluru,India
ORD100750,CUST_GHOST_5,Sony A7 IV Camera,Cameras,1,2499,0.06,2349.06,2022-07-28,2022-07-30,Returned,Pune,India
ORD100751,CUST00769,Laptop Pro 15,Laptops,4,1299,0.03,5040.12,2024-05-14,2024-05-18,Returned,Sydney,Australia
ORD100752,CUST00560,Logitech MX Keys,Accessories,2,89,0.14,153.08,2025-03-20,2025-03-26,Cancelled,Chennai,India
ORD100753,CUST00684,iPhone 15 Pro,Phones,2,999,0.13,1738.26,2025-01-21,2025-01-26,Processing,Jaipur,India
ORD100754,CUST00173,Garmin Fenix 7,Wearables,1,699,0.22,545.22,2030-01-01,2025-04-06,Delivered,Hyderabad,India
ORD100755,CUST00838,Dell UltraSharp 27,Monitors,3,399,0.15,1017.45,2022-07-13,2022-07-20,Processing,Surat,India
ORD100756,CUST00699,MacBook Air M3,Laptops,2,1099,0.14,1890.28,2023-05-28,2023-06-11,Delivered,Chicago,USA
ORD100757,CUST00146,Canon EOS R6,Cameras,5,2499,0.03,12120.15,2024-08-06,2024-08-18,Cancelled,Sydney,Australia
ORD100758,CUST00077,Fitbit Charge 6,Wearables,2,149,0.27,217.54,2022-01-29,2022-02-12,Shipped,Toronto,Canada
ORD100759,CUST00604,,Laptops,4,999,0.27,-2917.08,2025-01-03,2025-01-17,Shipped,Chennai,India
ORD100760,CUST00430,iPhone 15 Pro,Phones,0,999,1.8,2517.48,2022-12-18,2022-12-28,Returned,New York,USA
ORD100761,CUST00777,Canon EOS R6,Cameras,5,2499,0.13,10870.65,2024-05-22,2024-06-05,Shipped,Dubai,UAE
ORD100762,CUST00182,Pixel 8 Pro,Phones,1,699,0.25,524.25,2025-01-18,2025-01-29,Processing,Houston,USA
ORD100763,CUST00769,Laptop Pro 15,Laptops,3,1299,0.07,3624.21,2024-07-09,2024-07-21,Delivered,Manchester,UK
ORD100764,CUST00439,Garmin Fenix 7,Wearables,5,699,0.22,2726.1,2024-04-04,2024-04-15,Delivered,London,UK
ORD100765,CUST_GHOST_15,Canon EOS R6,Cameras,1,2499,0.12,2199.12,2023-04-29,2023-05-06,Returned,Osaka,Japan
ORD100766,CUST00003,iPad Pro 12.9,Tablets,1,1099,0.11,978.11,2024-02-10,2024-02-19,Shipped,Bengaluru,India
ORD100767,CUST00358,Samsung Galaxy S24,Phones,2,799,0.07,1486.14,2023-11-03,2023-11-14,Shipped,Bengaluru,India
ORD100768,CUST00344,Dell UltraSharp 27,Monitors,3,399,0.0,1197.0,2025-01-09,2025-01-17,Delivered,Sydney,Australia
ORD100769,CUST00751,Sony WH-1000XM5,Audio,4,349,0.17,1158.68,2022-05-30,2022-06-08,Shipped,Bengaluru,India
ORD100770,CUST00408,Garmin Fenix 7,Wearables,2,699,0.1,-1258.2,2024-07-24,2024-07-19,Returned,Delhi,India
ORD100771,CUST00699,Apple Watch Ultra,Wearables,5,799,0.16,3355.8,2023-07-04,2023-07-08,Cancelled,Singapore,Singapore
ORD100772,CUST00560,DJI Mini 4 Pro,Drones,5,759,0.09,3453.45,2022-02-03,2022-02-06,Shipped,Delhi,India
ORD100773,CUST00709,Logitech MX Keys,Accessories,1,89,0.29,63.19,2023-04-16,2023-04-27,Returned,Houston,USA
ORD100774,CUST00299,DJI Mini 4 Pro,Drones,3,759,0.15,1935.45,2022-09-24,2022-09-29,Returned,New York,USA
ORD100775,CUST00068,DJI Mini 4 Pro,Drones,5,759,0.17,3149.85,2022-06-22,2022-06-27,Processing,London,UK
ORD100776,CUST00830,Apple Watch Ultra,Wearables,5,799,0.14,3435.7,2022-03-15,2022-03-27,Cancelled,Bengaluru,India
ORD100777,CUST00558,Mechanical Keyboard,Accessories,2,149,0.07,277.14,2024-04-02,2024-04-10,Cancelled,Manchester,UK
ORD100778,CUST00673,iPhone 15 Pro,Phones,5,999,0.23,3846.15,2023-01-18,2023-01-19,Returned,London,UK
ORD100779,CUST00629,Sony WH-1000XM5,Audio,0,349,0.23,1074.92,2022-05-11,2022-05-23,Cancelled,Manchester,UK
ORD100780,CUST_GHOST_17,DJI Mini 4 Pro,Drones,5,759,0.15,3225.75,2022-11-04,2022-11-18,Returned,Abu Dhabi,UAE
ORD100781,CUST00866,LG 4K Monitor,Monitors,5,449,0.15,-1908.25,2022-11-12,2022-11-26,Shipped,New York,USA
ORD100782,CUST00768,,Wearables,5,149,0.06,700.3,2022-03-20,2022-04-02,Returned,New York,USA
ORD100783,CUST00191,Fitbit Charge 6,Wearables,1,149,0.12,131.12,2030-01-01,2023-05-08,Delivered,Melbourne,Australia
ORD100784,CUST00889,Sony WH-1000XM5,Audio,1,349,0.2,279.2,2024-01-09,2024-01-22,Cancelled,Chicago,USA
ORD100785,CUST00583,DJI Mini 4 Pro,Drones,3,759,0.21,1798.83,2022-03-20,2022-03-21,Delivered,Pune,India
ORD100786,CUST00765,Sony WH-1000XM5,Audio,5,349,0.05,1657.75,2023-12-03,2023-12-17,Processing,Jaipur,India
ORD100787,CUST00403,Sony WH-1000XM5,Audio,2,349,0.28,502.56,2024-08-01,2024-08-11,Cancelled,Kolkata,India
ORD100788,CUST00627,iPad Pro 12.9,Tablets,3,1099,0.25,2472.75,2023-08-26,2023-08-29,Shipped,Toronto,Canada
ORD100789,CUST00868,iPad Pro 12.9,Tablets,5,1099,0.22,4286.1,2023-07-06,2023-07-19,Cancelled,Ahmedabad,India
ORD100790,CUST00587,iPhone 15 Pro,Phones,5,999,0.29,3546.45,2022-07-31,2022-08-06,Cancelled,Pune,India
ORD100791,CUST00336,Sony WH-1000XM5,Audio,1,349,0.21,275.71,2023-01-18,2023-01-27,Processing,Tokyo,Japan
ORD100792,CUST00352,Canon EOS R6,Cameras,2,2499,0.27,-3648.54,2024-03-07,2024-03-10,Returned,Pune,India
ORD100793,CUST00712,Dell UltraSharp 27,Monitors,5,399,0.07,1855.35,2023-04-01,2023-04-07,Returned,Singapore,Singapore
ORD100794,CUST00517,Mechanical Keyboard,Accessories,1,149,0.07,138.57,2022-08-06,2022-08-15,Cancelled,Los Angeles,USA
ORD100795,CUST_GHOST_15,Mechanical Keyboard,Accessories,1,149,0.29,105.79,2024-11-28,2024-12-03,Cancelled,Dubai,UAE
ORD100796,CUST00775,Logitech MX Keys,Accessories,1,89,0.18,72.98,2024-09-25,2024-10-08,Processing,Jaipur,India
ORD100797,CUST00644,Pixel 8 Pro,Phones,1,699,0.06,657.06,2025-06-30,2025-07-02,Returned,Abu Dhabi,UAE
ORD100798,CUST00614,Dell XPS 13,Laptops,0,999,0.27,729.27,2024-09-18,2024-09-21,Delivered,Kolkata,India
ORD100799,CUST00276,Fitbit Charge 6,Wearables,3,149,0.17,371.01,2022-03-19,2022-03-21,Processing,Kolkata,India
ORD100800,CUST00301,Dell UltraSharp 27,Monitors,3,399,1.8,1161.09,2024-07-18,2024-07-20,Processing,New York,USA
ORD100801,CUST00178,iPhone 15 Pro,Phones,1,999,0.06,939.06,2024-01-20,2024-01-30,Shipped,Houston,USA
ORD100802,CUST00818,Canon EOS R6,Cameras,5,2499,0.03,12120.15,2024-05-22,2024-05-30,Processing,Delhi,India
ORD100803,CUST00867,Laptop Pro 15,Laptops,5,1299,0.08,-5975.4,2022-11-03,2022-11-15,Delivered,Surat,India
ORD100804,CUST00182,Dell XPS 13,Laptops,1,999,0.23,769.23,2024-07-24,2024-07-31,Returned,Birmingham,UK
ORD100805,CUST00575,,Laptops,5,1199,0.16,5035.8,2022-05-04,2022-04-29,Shipped,Osaka,Japan
ORD100806,CUST00133,Canon EOS R6,Cameras,1,2499,0.08,2299.08,2023-04-27,2023-05-11,Returned,Birmingham,UK
ORD100807,CUST00141,Apple Watch Ultra,Wearables,3,799,0.12,2109.36,2023-11-09,2023-11-18,Cancelled,Houston,USA
ORD100808,CUST00598,MacBook Air M3,Laptops,3,1099,0.26,2439.78,2024-11-03,2024-11-10,Cancelled,Dubai,UAE
ORD100809,CUST00172,Sony A7 IV Camera,Cameras,3,2499,0.09,6822.27,2022-10-11,2022-10-19,Processing,Birmingham,UK
ORD100810,CUST_GHOST_10,Logitech MX Keys,Accessories,3,89,0.16,224.28,2025-04-19,2025-04-26,Processing,New York,USA
ORD100811,CUST00132,DJI Mini 4 Pro,Drones,3,759,0.05,2163.15,2023-09-16,2023-09-26,Delivered,Bengaluru,India
ORD100812,CUST00872,LG 4K Monitor,Monitors,3,449,0.01,1333.53,2030-01-01,2022-01-14,Delivered,Hyderabad,India
ORD100813,CUST00601,AirPods Pro 2,Audio,3,249,0.19,605.07,2023-04-21,2023-04-23,Shipped,Hyderabad,India
ORD100814,CUST00071,ThinkPad X1,Laptops,3,1199,0.26,-2661.78,2023-03-03,2023-03-04,Processing,New York,USA
ORD100815,CUST00649,Canon EOS R6,Cameras,1,2499,0.16,2099.16,2024-05-21,2024-05-30,Shipped,Sydney,Australia
ORD100816,CUST00872,ThinkPad X1,Laptops,3,1199,0.09,3273.27,2024-11-30,2024-12-09,Returned,Chicago,USA
ORD100817,CUST00734,Dell UltraSharp 27,Monitors,0,399,0.19,1615.95,2024-10-01,2024-10-04,Cancelled,Melbourne,Australia
ORD100818,CUST00653,Pixel 8 Pro,Phones,4,699,0.13,2432.52,2024-06-22,2024-07-04,Processing,Toronto,Canada
ORD100819,CUST00133,LG 4K Monitor,Monitors,2,449,0.22,700.44,2024-01-21,2024-02-04,Returned,Tokyo,Japan
ORD100820,CUST00072,Samsung Galaxy S24,Phones,3,799,0.09,2181.27,2024-12-12,2024-12-16,Shipped,Melbourne,Australia
ORD100821,CUST00195,Apple Watch Ultra,Wearables,1,799,0.22,623.22,2022-05-09,2022-05-12,Shipped,Singapore,Singapore
ORD100822,CUST00640,iPad Pro 12.9,Tablets,1,1099,0.19,890.19,2022-07-09,2022-07-10,Cancelled,Tokyo,Japan
